LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
120000.0,2,2,1,53.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2,1,2,27.0,0,-1,-1,-1,0,0,1733.721,1180.3201,3088.5896,30492.361,38984.82,33424.8,2000.0,2157.728,21064.086,980.2143,3000.0,5908.3726,0
50000.0,2,3,1,30.0,-2,-1,-1,-1,-1,-1,1472.0354,2955.629,835.2597,14223.73,1903.2542,585.7822,5000.0,1292.2793,12284.82,1047.5024,547.04785,2360.267,0
90000.0,2,1,2,23.0,0,-1,-1,-1,0,0,2528.2585,574.4018,673.6348,780.0,785.2934,1308.6635,448.9536,712.0901,500.0,1028.8307,722.4729,1023.69867,0
200000.0,1,2,2,30.0,0,0,0,0,-1,-1,10354.982,8059.448,3870.408,14968.547,3654.1782,10316.14,1060.4562,3213.6099,11902.833,5942.392,8462.869,3000.0,0
80000.0,2,1,1,33.0,2,2,2,2,2,2,38990.0,43902.92,42824.07,45545.01,46496.46,49671.004,2396.2012,3000.0,2000.0,2000.0,3000.0,0.0,1
50000.0,2,2,2,22.0,0,0,0,0,0,0,13742.866,21288.69,22892.525,20419.758,18841.332,18498.396,2200.0,1216.2671,799.98737,1001.48,681.49866,603.9461,0
20000.0,1,3,2,23.0,-1,-1,2,2,0,-1,-19.92907,1329.9613,909.9654,2.6924531,272.6253,0.0,13716.308,0.0,0.0,0.0,0.0,3043.9763,1
20000.0,2,2,3,39.0,0,0,0,0,0,2,17919.535,19810.707,19670.145,21186.701,18962.57,18023.75,1521.4116,1600.0,1000.0,1398.5876,486.1398,1005.0418,0
260000.0,2,1,2,26.0,0,0,-1,-1,0,2,122959.5,31023.06,10425.358,1798.9867,184.97571,0.0,2000.0,6000.0,2687.9995,0.0,0.0,0.0,0
90000.0,2,3,2,29.0,0,0,0,0,0,0,60143.06,78330.82,54614.496,28416.525,26405.98,24403.248,2491.9343,1935.2888,1191.5505,806.01056,799.28815,626.19,0
100000.0,1,2,2,28.0,0,0,2,0,0,0,53090.285,68842.38,62269.438,47735.17,52905.684,54085.68,4500.0,2312.4102,1314.4679,2006.5309,2354.1453,3001.648,0
130000.0,2,1,1,28.0,0,0,-1,0,-1,-1,7040.927,4118.899,4579.3755,1763.9454,1907.7664,7818.5703,1400.0403,4500.0,318.25357,1730.6079,7747.18,306.4037,0
60000.0,1,2,1,49.0,0,0,0,0,-1,-1,27859.947,28373.545,26862.33,0.0,7408.379,0.0,1432.42,587.25494,0.0,8000.0,0.0,0.0,0
430000.0,2,2,2,43.0,0,0,0,0,0,0,196346.88,202280.12,179857.23,157730.84,175484.72,183514.8,7805.109,6206.354,5216.582,27925.762,6000.0,8179.6484,0
10000.0,1,2,2,51.94648,5,5,4,4,3,2,8842.977,7407.2812,9201.335,7352.3296,14094.664,12352.102,0.0,633.4463,0.0,0.0,0.0,316.10242,0
120000.0,2,2,2,36.0,0,0,0,2,2,-1,13180.593,3280.9607,3565.7014,3651.0881,-41.296394,7157.142,753.37415,1280.0945,784.2181,0.0,9856.467,1104.4331,0
60000.0,2,2,1,36.0,2,0,-1,0,0,2,35241.082,34873.926,16414.418,46316.816,50726.8,51832.07,1384.3324,3000.0,18077.22,5500.0,2744.4395,1500.0,1
30000.0,1,2,2,33.0,0,0,0,0,0,0,26327.648,29181.94,20866.314,15044.576,9836.234,946.32227,1854.405,3000.0,1999.9357,2000.0,697.3512,6625.056,0
360000.0,2,1,2,28.0,-2,-2,-2,-2,-2,-2,2520.1672,1328.0067,4176.902,2445.613,19439.338,926.83044,1279.2734,4000.0,3681.6182,20319.895,685.8649,3034.883,0
230000.0,2,2,1,38.0,0,0,0,0,0,0,183707.44,203023.3,177872.2,184893.58,176372.28,174969.12,10460.611,7000.0,8065.871,7593.3867,9391.151,7348.6636,0
50000.0,2,2,1,25.0,0,0,0,0,0,0,27132.236,24652.229,22907.75,10412.2295,15197.1455,0.0,1981.6233,1528.591,1000.0,7608.0156,4124.045,2813.1606,0
150000.0,1,2,2,51.0,0,0,2,2,2,2,111526.56,126858.43,134756.12,126990.02,122475.95,109915.16,11859.904,5000.0,6000.0,5000.0,0.0,5106.063,1
140000.0,2,2,1,39.0,-2,-2,-2,-2,-2,-2,70175.445,0.0,921.3466,0.0,0.0,390.0,0.0,1700.0,0.0,0.0,169.61867,329.7927,0
50000.0,2,1,2,31.0,0,0,0,0,0,-1,18649.49,20639.744,15240.988,11978.535,14144.275,3018.4177,3910.618,3943.8765,3383.0684,5001.6206,3199.1282,5499.946,0
90000.0,2,2,2,33.0,1,2,0,0,0,0,126914.0,104907.6,114893.02,109640.66,104416.49,99790.14,0.0,4706.8315,3789.6501,3813.5576,4106.972,4464.2188,0
160000.0,2,1,1,33.0,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,10252.241,7275.379,15084.479,0.0,0.0,10000.0,8206.447,22511.057,477.06024,0
80000.0,1,2,2,25.0,2,2,2,0,0,0,26983.2,37190.684,25970.219,28147.27,24260.816,27053.037,3000.0,0.0,2009.841,1677.8324,2316.3557,2000.0,0
400000.0,2,1,1,32.0,0,0,0,-1,-1,-1,45093.72,53774.754,13339.678,6728.424,785.80066,21248.363,35046.15,2693.1646,10000.0,2200.0,14922.814,4293.0483,0
166572.27,2,3,1,37.0,-1,-1,-1,-1,-1,0,19159.91,18248.963,3387.278,39085.32,9170.908,9150.096,3500.0,3000.0,26760.71,30178.426,1149.7365,69984.52,1
80000.0,2,2,2,44.0,0,0,0,0,-1,-1,62557.215,69569.43,46367.438,42204.582,8718.892,28511.928,3000.0,2000.0,1480.1273,7297.0933,35014.105,1263.9122,0
210000.0,2,2,1,29.0,2,0,0,0,0,0,87296.555,86728.38,78104.56,75257.78,78777.625,81365.36,3000.0,3498.3103,3000.0,3000.0,3000.0,3000.0,0
110000.0,1,3,1,29.0,-2,-2,-2,-2,-2,-2,12552.587,8462.211,6376.1216,0.0,0.0,0.0,2395.3604,8490.608,0.0,0.0,0.0,0.0,0
150000.0,1,5,1,27.0,-2,-2,-2,-2,-2,-2,13208.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000.0,1,2,2,22.0,2,0,0,0,0,0,59035.098,59251.152,64204.14,86521.95,18603.77,20026.004,4144.6377,2000.0,3000.0,2000.0,579.75354,2000.0,1
90000.0,2,3,1,50.0,-1,-1,-1,-1,-2,-1,331.14337,390.0,217.93207,390.0,0.0,593.8119,394.0207,42.416897,1000.0,0.0,1000.0,398.88535,0
130000.0,1,1,2,26.0,-1,-1,-1,-1,-1,-1,3773.8667,3356.3699,1158.9789,2505.1204,2902.2615,1734.4475,3112.4004,1018.58246,2960.7295,3350.8079,2000.0,4086.392,1
250000.0,1,1,1,34.0,2,2,2,2,2,2,45172.426,60549.367,51128.902,60723.72,55877.895,30947.25,0.0,6000.0,5000.0,0.0,0.0,4589.3438,1
30000.0,1,2,2,37.0,3,2,0,0,0,0,17146.74,19581.201,19353.984,18125.506,18641.127,19172.424,1581.2391,1000.0,365.71512,782.2133,839.1841,952.78925,0
499680.47,2,1,2,43.0,-2,-2,-2,-2,-2,-2,4395.3467,17289.17,10342.266,1595.8436,4639.44,10534.279,13004.591,8785.993,897.91296,3974.3435,10040.142,15276.503,0
120000.0,2,3,2,27.0,0,0,0,0,0,0,102798.76,92483.914,86244.88,81479.56,94544.67,98112.17,3000.0,3725.0393,2288.01,3356.9133,3500.0,4000.0,0
140000.0,2,2,2,32.0,0,0,0,0,0,0,53890.645,42743.875,49795.04,52397.33,59342.332,64534.758,3800.1091,4613.6353,6000.0,5099.813,5000.0,6491.6606,0
260000.0,2,2,1,42.0,-1,-1,-1,-1,0,0,5599.909,2798.505,3320.6094,754.52924,6280.582,9429.609,4629.31,2500.0,1816.7339,4509.2773,4269.0034,0.0,0
274818.2,2,2,1,41.0,0,0,0,0,0,0,227455.66,224823.0,212671.58,189312.53,165443.6,189807.86,8000.0,8000.0,6013.6714,6661.944,6193.7754,10484.064,0
260000.0,1,1,2,28.0,0,0,0,0,0,0,117832.15,133833.6,111665.4,73768.32,171392.89,177272.64,6743.092,7304.7095,3932.3489,99504.5,6507.585,4574.4863,0
100000.0,1,3,1,42.0,0,0,0,0,0,0,117123.82,129278.51,50294.36,32603.8,23016.023,20772.59,5547.855,2006.2943,2000.0,1648.8224,869.6225,1000.0,0
170000.0,1,1,2,52.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,2,1,1,22.0,0,0,0,0,0,0,17239.617,13281.502,15978.991,8010.969,7888.328,10898.388,1285.1838,781.27277,698.8749,2000.0,4892.469,749.30334,0
50000.0,1,1,2,31.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,539.70374,0.0,0.0,0.0,0.0,657.22394,0.0,0.0,0
30000.0,2,3,2,47.0,-2,-2,-2,-2,-2,-2,681.9084,966.92017,3360.477,0.0,0.0,-1570.5027,918.47485,3003.3394,207.06981,1001.959,0.0,0.0,0
247653.55,2,1,2,27.0,0,0,0,0,0,0,169850.52,188179.95,186716.31,192321.25,187060.31,175765.77,7000.0,5986.8633,6761.1943,7128.576,6464.0,6000.0,0
130000.0,2,2,2,37.0,-2,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,673.47894,1664.8325,0.0,0.0,0.0,1000.0,0.0,0.0,0
80000.0,1,2,2,28.0,0,0,0,2,0,0,9702.207,14021.51,18405.117,19138.094,21038.06,23763.48,1248.1846,2007.8746,0.0,1500.0,2000.0,264.92532,1
290000.0,2,2,2,49.0,-2,-2,-2,-2,-1,0,10720.96,15395.083,16961.652,2382.8909,12613.443,14175.778,5500.0,5000.0,1300.0,14743.2705,5278.798,6000.0,0
50000.0,1,2,1,35.0,2,2,2,0,0,0,28726.715,30001.389,29800.857,45751.996,15792.51,19240.17,2842.4219,0.0,14889.947,1000.0,1778.6835,205.43677,1
160000.0,2,1,2,35.0,1,2,-1,-1,0,0,97606.54,91074.336,14445.421,89266.62,201680.14,176253.44,0.0,3504.648,59755.15,89173.97,7000.0,6120.4346,1
270000.0,2,1,1,41.0,0,0,0,0,0,-1,211855.88,246140.2,193104.88,217289.52,26910.475,126063.28,14015.128,8000.0,8000.0,5000.0,118349.41,9057.749,0
80000.0,2,2,2,26.0,0,0,0,0,0,0,58933.93,65170.21,63937.137,63760.348,71739.08,66588.44,2622.659,2607.533,2976.5872,2969.198,3000.0,2199.4436,0
180000.0,1,2,2,27.0,-1,-1,0,0,0,-1,901.0326,2342.491,2200.337,2294.607,0.0,1412.4519,1978.2826,894.0345,408.94766,0.0,1200.0,0.0,1
370000.0,1,1,2,33.0,-1,-1,2,0,0,-2,780.0,4565.8,2292.7063,1312.8855,0.0,0.0,2294.3042,0.0,0.0,0.0,0.0,0.0,0
140000.0,1,2,2,57.0,3,3,2,2,2,2,100248.016,97427.77,104306.52,115648.68,101487.17,96014.69,4500.0,4581.0034,4762.1924,0.0,4314.225,6000.0,1
200000.0,2,2,1,34.0,0,0,0,0,0,0,110724.71,98175.35,82695.28,100393.96,23182.555,24581.777,5011.112,2732.5605,1949.8452,1066.8634,2000.0,931.4278,0
50000.0,2,1,2,29.0,0,0,0,0,0,0,49349.918,65531.61,58851.71,48417.062,58203.707,51532.06,1892.3197,2000.0,2895.7944,2000.0,3000.0,1135.1655,0
80000.0,2,3,1,29.0,-1,-1,-1,-1,-1,-1,1114.9523,591.2605,7753.4077,3864.4133,11361.821,5002.822,501.2546,9332.535,3000.0,10539.416,4000.0,355.9225,0
70000.0,1,3,2,45.0,1,2,2,-1,-1,0,30809.826,27346.625,7209.933,3669.827,57840.336,48118.36,0.0,397.36453,1500.0,65352.945,1645.4816,3258.1091,0
200000.0,1,2,1,37.0,1,2,0,2,0,0,118950.38,113516.67,116035.14,112013.8,119631.32,130580.87,0.0,6810.5996,0.0,4591.38,5283.9624,3700.0,1
130000.0,1,2,2,37.0,-1,-1,-2,-2,-2,-2,2116.8213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571.1611,0
50000.0,1,2,2,25.0,0,0,0,0,0,0,50377.27,43297.547,58276.09,65150.01,17944.229,16541.637,3133.5967,3046.4106,4000.0,995.89386,10000.0,720.8723,0
240000.0,1,1,2,31.0,0,0,0,0,0,0,63669.223,57741.824,59948.723,61987.695,68624.93,66406.65,2678.521,3535.6711,11879.3545,2901.395,5005.6973,2985.6587,0
60000.0,1,2,1,30.0,0,0,0,0,0,0,15793.94,12965.1045,19547.162,16925.287,17943.412,15770.2295,1350.1722,3864.699,1000.0,1988.3862,549.5639,500.0,0
210000.0,2,1,1,35.0,-2,-2,-2,-2,-2,-1,18149.504,8906.606,13926.394,5606.2485,0.0,3770.1716,5577.647,12381.619,5500.0,0.0,2500.0,10085.641,1
400000.0,2,1,1,34.0,0,0,0,0,0,0,254535.2,288006.3,279134.03,280936.12,277577.97,297070.75,13635.004,10000.0,11988.924,10056.482,9000.0,7994.8213,0
20000.0,1,2,2,27.0,-1,0,0,-2,-2,-2,16847.555,30162.043,-211.08847,-375.85663,-29.962992,-62.53569,6013.9727,0.0,0.0,0.0,0.0,0.0,1
80000.0,2,2,1,26.0,0,0,0,0,0,0,76656.305,71163.61,50974.05,38028.445,19721.24,6193.1494,2695.0889,2021.1086,1030.8177,700.5781,2000.0,1000.0,0
140000.0,1,2,1,42.0,0,-1,2,0,0,0,390.0,15681.155,16546.914,16630.3,19176.354,21314.64,15387.027,769.92694,1000.0,2800.0,1100.0,590.5679,0
20000.0,1,3,2,38.0,0,0,2,0,0,0,14517.541,16321.173,17681.268,15619.4,15617.519,14849.526,3615.721,0.0,1195.101,884.2687,81.66863,326.0,0
270000.0,2,2,2,31.0,0,0,-1,-1,-1,-1,8825.515,20652.576,4398.6343,320.08078,12510.074,18379.494,12605.048,4044.5085,0.0,12112.714,20766.219,80039.42,0
80000.0,2,3,2,31.0,0,0,0,0,0,0,42962.766,50500.438,39684.33,30185.045,28650.123,31768.293,2139.861,1790.8782,2000.0,1300.0,1209.3158,1449.5275,0
170000.0,1,2,2,29.0,0,0,2,2,2,2,104457.62,118638.97,112194.65,124121.91,118142.61,115384.18,12259.293,0.0,7000.0,3775.9998,5000.0,5000.0,0
70000.0,1,2,2,25.0,0,0,-1,-1,0,0,22734.326,4020.067,10936.423,8056.5186,16820.352,10579.767,1659.2911,13937.058,8741.883,7000.0,2800.0,0.0,0
200000.0,2,3,2,26.0,0,0,0,0,0,0,75484.695,70550.82,74952.95,75246.57,79254.766,82193.76,5003.8354,5002.0254,2524.9512,3277.2192,5395.0923,4000.0,0
120000.0,2,1,1,29.0,0,0,0,0,2,2,88399.07,81980.0,84158.22,90748.19,90638.72,92014.3,3500.0,2602.7812,6000.0,3799.7412,5391.2046,0.0,0
360000.0,1,3,1,50.0,0,-1,-1,0,-1,0,50669.79,1962.898,7846.641,9438.226,2213.4585,5706.5054,2000.0,10109.229,2000.0,2048.1084,5000.0,42240.89,0
50000.0,1,2,1,36.0,-1,2,0,0,0,0,14530.013,12811.671,16707.932,14794.042,17448.035,18736.928,169.97563,1600.0,1000.0,1700.6903,1789.9781,1302.568,0
290000.0,2,2,1,25.0,0,0,0,-1,0,0,15095.422,17452.271,4527.8184,956.3576,7367.792,6016.4663,1164.4253,1146.6582,200.0,4600.5894,1000.0,0.0,0
150000.0,1,1,1,36.0,0,-1,0,0,0,0,3139.4775,24507.746,48224.46,38017.926,46718.434,46542.36,20007.217,13000.0,5000.0,3432.8044,2200.8801,20000.0,0
50000.0,2,2,2,23.0,0,0,0,0,0,0,13142.731,18934.996,18977.676,16494.521,16482.562,16729.453,1281.1302,1300.0,778.3081,482.0075,400.0,500.0,1
30000.0,2,2,1,42.0,0,0,0,0,0,0,20528.326,24032.95,36093.94,17509.229,19357.904,24623.56,1439.1733,1300.0,739.6176,771.9019,725.3637,780.0,0
450000.0,1,2,2,31.0,0,0,0,0,0,-1,36369.02,35745.094,31003.713,27361.764,26900.652,10235.431,3946.415,3020.4304,780.0,3000.0,2035.2399,1594.4575,0
200000.0,1,2,2,30.0,0,0,0,0,0,2,20809.2,21081.11,20063.246,13899.995,14274.458,15016.17,2000.0,1500.0,1000.0,1083.0825,0.0,3301.4922,0
50000.0,2,3,2,52.0,1,2,0,0,0,0,18898.506,18391.736,19138.812,17551.486,19538.725,18613.707,1652.4807,1120.595,2000.0,1200.0,1069.9397,1172.5896,0
140000.0,2,1,2,28.0,-1,-1,-1,-1,-1,-1,15351.194,5830.621,19845.182,9945.111,7145.9355,2067.1965,7336.1167,17918.39,12029.25,5099.718,2508.675,600.0078,0
100000.0,2,1,1,33.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,3,2,52.0,2,2,0,0,0,2,21130.637,20733.73,22515.31,20061.074,20596.785,19616.803,286.48767,2795.0327,3000.0,3000.0,1500.0,3000.0,1
20000.0,1,2,1,41.0,-1,-1,-1,-1,-1,-1,1455.8304,1737.853,3210.075,0.0,1164.087,0.0,1800.0,2331.1462,702.99005,1200.0,0.0,0.0,0
110000.0,1,2,1,25.0,2,3,2,2,2,2,79127.695,89233.38,75721.68,67311.65,72367.34,66637.13,2920.5605,1200.0,2500.0,3676.625,0.0,3380.8457,0
500000.0,1,3,1,36.0,-1,-1,-1,0,0,0,72528.98,169705.3,60789.383,141337.31,95340.0,137601.64,34470.81,70291.16,83264.65,12547.85,28063.66,7892.822,0
380000.0,1,3,1,55.0,0,0,0,0,0,0,340646.8,295131.2,224661.2,226834.11,294803.94,273966.9,8663.685,9000.0,20075.723,199289.92,40264.945,10205.286,0
50000.0,1,1,2,26.0,-1,2,2,7,7,3,1863.5012,2262.1504,984.11926,1897.7247,1205.6537,498.00687,0.0,0.0,0.0,0.0,0.0,0.0,1
70000.0,1,2,1,39.0,0,0,0,0,0,0,65967.25,51375.277,52877.203,46380.74,23768.648,27546.924,2101.4998,2067.6045,2515.0398,1000.0,1000.61536,1406.299,0
100000.0,2,3,2,29.0,-1,-1,-1,-1,-1,-1,2430.823,9456.672,11085.369,3532.541,2236.5654,13180.753,10982.197,8531.309,4000.0,2000.0,11639.461,4000.0,0
50000.0,2,2,1,41.0,1,2,2,2,2,2,17467.174,20094.115,21748.562,19486.363,19998.252,22408.47,2002.2528,1095.3068,1000.0,0.0,1400.0,0.0,1
150000.0,1,1,1,43.0,0,0,-1,0,0,0,7228.4346,0.0,18661.658,15370.668,18704.24,20123.508,0.0,13058.72,1168.237,751.81696,2000.0,2726.8582,0
350000.0,2,2,1,38.0,1,-2,2,0,0,0,226422.45,248802.61,225566.05,220564.31,226004.33,179039.61,9500.758,6093.6445,6412.82,7000.0,5486.469,6000.0,0
200000.0,2,1,1,40.0,0,0,0,0,0,0,61502.188,55013.258,50797.27,16768.012,17877.19,18784.865,2743.6853,4195.8213,2000.0,3000.0,3100.0,1514.7734,0
50000.0,2,2,2,39.0,2,2,2,2,2,2,26113.145,38081.164,29094.348,30081.139,28186.113,29543.627,3440.1997,2000.0,1875.0193,908.97736,1113.2692,3200.0,1
50000.0,2,1,1,36.0,0,0,2,0,0,0,14849.924,14551.358,12625.229,8757.822,10207.487,10606.48,2339.1157,0.0,496.45178,2000.0,3000.0,4000.0,0
200000.0,2,2,2,24.0,0,0,0,-1,0,-1,69064.93,24614.705,2376.5364,10207.448,47368.49,681.95306,1000.0,658.8001,10000.0,32290.258,3000.0,8024.4536,0
111670.25,2,2,2,31.0,0,0,0,0,0,2,99729.766,82538.34,11907.823,82532.13,66725.76,58879.19,2000.0,1000.0,125865.7,5715.994,0.0,1830.7224,1
50000.0,2,2,1,36.0,0,0,0,0,0,0,44948.426,38644.242,31364.5,31711.902,32967.133,29086.453,2000.0,1500.0,1251.4775,1033.2325,1500.0,1000.0,0
40000.0,1,2,2,24.0,1,2,2,2,2,2,4284.221,3025.9592,5143.9717,5303.831,2836.403,506.3998,0.0,1100.0895,0.0,0.0,0.0,0.0,0
50000.0,1,2,1,44.0,1,-2,-1,-1,-1,-2,0.0,-3.4146278,422.12085,4707.751,0.0,0.0,0.0,1068.8073,2807.5906,0.0,0.0,0.0,1
20000.0,2,2,2,24.0,-1,-1,-1,-1,-1,-1,393.5495,650.29553,372.27643,0.0,2296.4556,0.0,864.74884,347.8079,0.0,2200.395,0.0,1255.0352,0
100000.0,2,1,1,47.0,-1,-1,-1,-1,-1,2,3253.5076,10555.697,47573.664,18972.74,2288.04,472.46332,11132.584,39244.117,11412.774,4000.0,0.0,404.46146,0
100000.0,2,1,2,37.0,0,0,0,-2,-2,-2,17711.457,12416.743,0.0,0.0,0.0,636.4318,1006.81635,0.0,0.0,0.0,1000.0,447.4084,0
210000.0,2,5,2,27.0,0,0,0,0,0,0,25483.334,40876.914,51517.59,37791.344,63383.97,50424.87,4500.0,29846.89,4000.0,21981.766,3500.0,2502.3223,0
490000.0,2,2,2,32.0,0,0,0,0,0,0,489480.38,465733.7,447061.9,443367.2,518187.34,403053.16,18116.379,17967.652,15464.245,15844.591,11698.683,11264.445,0
50000.0,1,2,2,33.0,1,2,0,0,2,2,30202.467,28609.453,24573.844,30104.24,15280.37,13966.217,0.0,2008.159,5000.4814,0.0,2500.0,0.0,0
150000.0,2,2,2,31.0,-2,-2,-2,-2,-2,-2,893.628,1894.233,695.2903,780.0,18676.055,11772.341,2117.6833,330.256,1217.4276,12585.429,12018.97,21076.305,0
70000.0,1,2,2,33.0,0,0,0,0,0,0,60988.547,59628.176,70282.3,48854.406,37385.434,35234.137,2500.0,3026.264,2000.0,1813.8203,2454.6018,1000.0,0
360000.0,2,3,1,56.0,2,3,2,2,2,0,326246.84,336697.72,321245.8,331412.78,321631.62,295650.1,0.0,8765.062,10000.0,3465.6309,11017.081,10000.0,1
50000.0,1,2,2,23.0,0,0,0,0,0,2,30042.521,30402.736,29524.465,28594.832,29664.658,26394.531,1477.3086,1651.8599,1000.0,2163.728,0.0,1000.0,1
50000.0,1,1,2,33.0,1,2,2,2,2,0,37267.92,38257.887,31579.752,30601.12,29602.795,29066.145,1811.7208,0.0,3815.5535,0.0,1727.2784,1093.0575,1
279832.1,2,1,2,33.0,0,0,0,0,0,0,322914.12,324653.3,279494.03,259513.05,250413.23,268181.8,13001.21,13000.0,9527.385,9404.46,9066.29,10000.0,0
240000.0,1,2,2,26.0,-2,-2,-2,-2,-2,-2,7800.251,3338.1438,3534.4343,106.64526,3648.027,8477.036,2500.0,3000.0,629.6286,2679.1394,13989.716,457.30524,0
60000.0,2,3,3,55.0,-2,-2,-2,-2,-2,-2,0.0,0.0,152.116,0.0,828.8206,0.0,0.0,0.0,7.235085,636.9631,0.0,0.0,0
140000.0,2,2,1,42.0,2,0,0,0,0,0,101450.43,107108.555,105185.5,105100.2,116110.625,87819.93,3596.6958,3000.0,3000.0,3372.5571,2830.497,0.0,1
130000.0,2,2,2,25.0,0,0,0,0,0,0,27319.312,26005.51,25320.51,21185.627,18466.447,15944.02,1969.7463,1512.5563,1935.9296,4092.4504,3771.6025,6538.426,0
130000.0,2,2,2,25.0,0,-1,-1,-2,-1,-1,85467.66,53932.004,0.0,0.0,700.5167,0.0,4359.8735,0.0,0.0,1000.0,0.0,0.0,1
140000.0,2,3,1,36.0,1,-1,2,0,0,2,9111.903,103897.81,100995.55,94793.54,111033.1,108222.84,45479.1,0.0,5000.0,11625.475,0.0,3000.0,1
80000.0,2,2,1,30.0,0,0,0,0,0,0,87353.164,85730.45,101723.92,25394.32,15862.884,18874.672,3000.0,2508.9688,1903.1791,1000.0,1106.6858,780.0,0
280000.0,2,2,1,36.0,0,0,0,0,0,0,144094.44,144377.25,129031.43,121263.516,105899.42,105870.37,4937.463,4720.3374,5000.0,5000.0,5016.194,2943.6975,0
210000.0,2,2,1,42.0,-1,-1,-2,-1,-1,-2,326.0,-303.09818,-388.45438,770.3794,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,687.03186,1
50000.0,1,3,2,27.0,0,0,0,0,2,0,29605.621,34091.66,31087.28,38160.29,30667.705,31293.334,3000.0,8000.0,4135.9365,0.0,1525.6218,2000.0,0
230000.0,2,1,2,29.0,0,0,0,-1,-1,-1,87653.38,113576.5,98100.086,16744.71,9293.056,2426.6821,18999.602,17383.893,10737.3955,11330.076,2000.0,0.0,0
180000.0,2,2,1,44.74978,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10000.0,1,1,2,38.0,1,-1,0,0,0,0,0.0,1969.4198,8508.423,9355.995,16431.156,16742.412,962.2632,3100.8772,2000.0,2786.6328,2000.0,2000.0,0
360000.0,1,2,2,28.0,0,0,0,0,0,0,137911.81,136840.05,159010.5,157142.22,177825.25,182588.83,6000.0,7990.009,7503.7563,7500.0,8000.0,7755.7183,0
80000.0,2,2,1,28.0,0,0,0,0,0,0,67244.84,70247.27,67224.69,65267.234,60574.32,64303.688,2452.4348,4916.0947,4008.4717,1800.0,5000.0,0.0,0
260000.0,1,3,1,53.0,2,2,0,0,0,0,27713.297,39996.26,27929.14,25374.492,19385.537,18138.523,1500.0,1161.1809,1866.6356,0.0,413.68118,282.4693,0
150000.0,1,2,2,34.0,0,0,-1,-1,-1,0,5551.641,4297.9673,14233.766,1329.2535,5077.4336,4610.015,2572.032,10114.661,2803.3862,5000.0,3000.0,1500.0,0
170000.0,2,2,1,45.0,0,0,0,0,0,0,3671.6885,7337.44,11387.863,14046.069,23103.885,45588.594,1500.0,3105.7627,1171.3623,10034.496,24812.717,6899.8257,0
180000.0,2,1,1,37.0,1,2,0,0,0,0,30096.129,29423.896,28656.893,29241.973,27756.125,26278.994,0.0,1506.7467,1267.639,708.22656,3000.0,0.0,1
80000.0,2,1,1,26.0,2,0,0,0,-2,-2,17462.4,12756.001,5233.582,0.0,0.0,-16.052399,1203.6136,1000.0,0.0,0.0,0.0,0.0,1
160000.0,2,2,1,56.0,0,0,0,0,0,0,44730.875,46227.402,51850.805,40373.703,47268.875,51151.656,2001.8762,2000.0,1712.0408,2925.0247,3000.4497,0.0,0
125839.695,1,2,1,34.0,1,3,2,2,2,2,121029.82,115360.516,121185.63,111359.75,115666.05,119742.445,0.0,5691.5674,0.0,5624.3896,6000.0,5129.162,1
450000.0,2,3,1,37.0,0,0,0,0,0,0,109331.44,70614.39,71948.4,63440.777,70393.26,53382.336,3837.2834,3017.616,3000.0,3391.3289,2088.8508,2700.3384,0
210000.0,2,1,2,27.0,-1,-1,0,0,-1,0,1654.8553,3598.0557,8742.843,7657.7417,27056.422,2350.975,6551.5903,4000.0,1609.5532,21628.008,3000.0,10000.0,0
50000.0,2,2,1,44.0,0,0,0,0,0,0,47646.76,49840.69,49490.215,35492.848,29421.197,30399.15,3304.51,1982.5516,680.5032,1500.0,1500.0,1500.0,0
260000.0,1,1,2,39.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,2,1,2,29.0,0,0,0,0,0,0,80523.42,81597.195,78814.61,79309.875,79699.23,74853.05,3373.4612,3000.0,3006.211,3000.9678,3407.03,3000.0,0
